PMCID,EvtID,CtxID,label
PMC2978746,in115from9to23,tissuelist:TS-0595,0
PMC2978746,in115from9to23,uaz:CVCL_1870,0
PMC2978746,in115from9to23,uaz:UA-CLine-100087,1
PMC2978746,in118from0to1,cellosaurus:CVCL_0579,1
PMC2978746,in118from0to1,cellosaurus:CVCL_0598,0
PMC2978746,in118from0to1,cl:CL:2000042,0
PMC2978746,in118from0to1,manual:EBPbeta1,0
PMC2978746,in118from0to1,taxonomy:10116,0
PMC2978746,in118from0to1,uaz:CL:0000763,0
PMC2978746,in118from0to1,uaz:CVCL_0598,0
PMC2978746,in118from0to1,uaz:UA-CLine-100087,0
PMC2978746,in119from6to8,cellosaurus:CVCL_0062,0
PMC2978746,in119from6to8,cellosaurus:CVCL_0579,0
PMC2978746,in119from6to8,cellosaurus:CVCL_0594,0
PMC2978746,in119from6to8,cellosaurus:CVCL_0598,0
PMC2978746,in119from6to8,manual:EBPbeta1,0
PMC2978746,in119from6to8,tissuelist:TS-0362,1
PMC2978746,in119from6to8,tissuelist:TS-0591,0
PMC2978746,in119from6to8,tissuelist:TS-0595,0
PMC2978746,in119from6to8,tissuelist:TS-0923,0
PMC2978746,in119from6to8,uaz:CL:0000235,0
PMC2978746,in119from6to8,uaz:CVCL_0598,0
PMC2978746,in119from6to8,uaz:CVCL_1870,0
PMC2978746,in11from4to7,cellosaurus:CVCL_0062,0
PMC2978746,in11from4to7,cellosaurus:CVCL_0417,0
PMC2978746,in11from4to7,cellosaurus:CVCL_0579,0
PMC2978746,in11from4to7,cellosaurus:CVCL_0594,0
PMC2978746,in11from4to7,cellosaurus:CVCL_0598,0
PMC2978746,in11from4to7,manual:EBPbeta1,0
PMC2978746,in11from4to7,taxonomy:10090,0
PMC2978746,in11from4to7,taxonomy:9606,0
PMC2978746,in11from4to7,tissuelist:TS-0362,1
PMC2978746,in11from4to7,tissuelist:TS-0591,0
PMC2978746,in11from4to7,uaz:CVCL_0598,0
PMC2978746,in11from4to7,uaz:UA-CLine-100087,0
PMC2978746,in11from4to7,uaz:UA-CLine-888,0
PMC2978746,in121from23to26,cellosaurus:CVCL_0417,0
PMC2978746,in121from23to26,cellosaurus:CVCL_0579,1
PMC2978746,in121from23to26,cellosaurus:CVCL_0598,0
PMC2978746,in121from23to26,manual:EBPbeta1,0
PMC2978746,in121from23to26,taxonomy:10090,0
PMC2978746,in121from23to26,tissuelist:TS-0591,0
PMC2978746,in121from23to26,tissuelist:TS-0593,0
PMC2978746,in121from23to26,uaz:CVCL_0598,0
PMC2978746,in121from23to26,uaz:CVCL_1870,0
PMC2978746,in121from23to26,uaz:CVCL_9115,0
PMC2978746,in121from23to26,uaz:UA-CLine-100087,0
PMC2978746,in121from25to26,cellosaurus:CVCL_0579,1
PMC2978746,in121from25to26,cellosaurus:CVCL_0598,0
PMC2978746,in121from25to26,manual:EBPbeta1,0
PMC2978746,in121from25to26,tissuelist:TS-0591,0
PMC2978746,in121from25to26,tissuelist:TS-0595,0
PMC2978746,in121from25to26,uaz:CL:0000235,0
PMC2978746,in121from25to26,uaz:CVCL_0598,0
PMC2978746,in121from25to26,uaz:CVCL_1870,0
PMC2978746,in121from25to26,uaz:CVCL_9115,0
PMC2978746,in123from24to25,cellosaurus:CVCL_0062,0
PMC2978746,in123from24to25,cellosaurus:CVCL_0417,0
PMC2978746,in123from24to25,cellosaurus:CVCL_0579,1
PMC2978746,in123from24to25,cellosaurus:CVCL_0598,0
PMC2978746,in123from24to25,manual:EBPbeta1,0
PMC2978746,in123from24to25,taxonomy:10090,0
PMC2978746,in123from24to25,taxonomy:9606,0
PMC2978746,in123from24to25,tissuelist:TS-0593,0
PMC2978746,in123from24to25,uaz:CVCL_0598,0
PMC2978746,in123from24to25,uaz:CVCL_1870,0
PMC2978746,in123from24to31,cellosaurus:CVCL_0062,0
PMC2978746,in123from24to31,cellosaurus:CVCL_0417,0
PMC2978746,in123from24to31,cellosaurus:CVCL_0579,1
PMC2978746,in123from24to31,cellosaurus:CVCL_0598,0
PMC2978746,in123from24to31,manual:EBPbeta1,0
PMC2978746,in123from24to31,taxonomy:9606,0
PMC2978746,in123from24to31,tissuelist:TS-0362,0
PMC2978746,in123from24to31,tissuelist:TS-0923,0
PMC2978746,in123from24to31,uaz:CVCL_1870,0
PMC2978746,in123from24to31,uaz:CVCL_9115,0
PMC2978746,in123from24to31,uaz:UA-CLine-100087,0
PMC2978746,in124from0to2,cellosaurus:CVCL_0062,0
PMC2978746,in124from0to2,cellosaurus:CVCL_0579,0
PMC2978746,in124from0to2,cellosaurus:CVCL_0598,0
PMC2978746,in124from0to2,manual:EBPbeta1,0
PMC2978746,in124from0to2,taxonomy:10090,0
PMC2978746,in124from0to2,taxonomy:31931,0
PMC2978746,in124from0to2,tissuelist:TS-0595,0
PMC2978746,in124from0to2,tissuelist:TS-0923,0
PMC2978746,in124from0to2,uaz:CL:0000235,0
PMC2978746,in124from0to2,uaz:CL:0002327,0
PMC2978746,in124from0to2,uaz:CVCL_0598,0
PMC2978746,in124from0to2,uaz:UA-CLine-888,1
PMC2978746,in127from12to13,cellosaurus:CVCL_0062,0
PMC2978746,in127from12to13,cellosaurus:CVCL_0417,0
PMC2978746,in127from12to13,cellosaurus:CVCL_0579,0
PMC2978746,in127from12to13,cellosaurus:CVCL_0598,0
PMC2978746,in127from12to13,manual:EBPbeta1,0
PMC2978746,in127from12to13,taxonomy:10090,0
PMC2978746,in127from12to13,tissuelist:TS-0591,0
PMC2978746,in127from12to13,tissuelist:TS-0595,0
PMC2978746,in127from12to13,uaz:CVCL_0598,0
PMC2978746,in127from12to13,uaz:UA-CLine-100087,0
PMC2978746,in127from12to13,uaz:UA-CLine-888,0
PMC2978746,in127from12to13,uberon:UBERON:0000104,0
PMC2978746,in127from9to13,cellosaurus:CVCL_0417,0
PMC2978746,in127from9to13,cellosaurus:CVCL_0579,0
PMC2978746,in127from9to13,cellosaurus:CVCL_0598,0
PMC2978746,in127from9to13,manual:EBPbeta1,0
PMC2978746,in127from9to13,taxonomy:10090,0
PMC2978746,in127from9to13,taxonomy:9606,0
PMC2978746,in127from9to13,tissuelist:TS-0591,0
PMC2978746,in127from9to13,tissuelist:TS-0595,0
PMC2978746,in127from9to13,uaz:CVCL_1870,0
PMC2978746,in127from9to13,uaz:UA-CLine-888,1
PMC2978746,in12from5to7,cellosaurus:CVCL_0417,0
PMC2978746,in12from5to7,cellosaurus:CVCL_0579,0
PMC2978746,in12from5to7,cellosaurus:CVCL_0598,0
PMC2978746,in12from5to7,manual:EBPbeta1,0
PMC2978746,in12from5to7,taxonomy:10090,0
PMC2978746,in12from5to7,taxonomy:10116,0
PMC2978746,in12from5to7,taxonomy:9606,0
PMC2978746,in12from5to7,tissuelist:TS-0362,1
PMC2978746,in12from5to7,tissuelist:TS-0591,0
PMC2978746,in12from5to7,uaz:CVCL_1870,0
PMC2978746,in12from5to7,uaz:UA-CLine-100087,0
PMC2978746,in130from9to16,cellosaurus:CVCL_0062,0
PMC2978746,in130from9to16,cellosaurus:CVCL_0579,1
PMC2978746,in130from9to16,cellosaurus:CVCL_0598,0
PMC2978746,in130from9to16,manual:EBPbeta1,0
PMC2978746,in130from9to16,taxonomy:10090,0
PMC2978746,in130from9to16,taxonomy:9606,0
PMC2978746,in130from9to16,tissuelist:TS-0934,0
PMC2978746,in130from9to16,uaz:CL:0000763,0
PMC2978746,in130from9to16,uaz:CVCL_0598,0
PMC2978746,in130from9to16,uaz:CVCL_9115,0
PMC2978746,in131from16to18,cellosaurus:CVCL_0062,0
PMC2978746,in131from16to18,cellosaurus:CVCL_0417,0
PMC2978746,in131from16to18,cellosaurus:CVCL_0579,1
PMC2978746,in131from16to18,cellosaurus:CVCL_0598,0
PMC2978746,in131from16to18,manual:EBPbeta1,0
PMC2978746,in131from16to18,taxonomy:9606,0
PMC2978746,in131from16to18,uaz:CVCL_0598,0
PMC2978746,in131from16to18,uaz:UA-CLine-100087,0
PMC2978746,in131from16to18,uaz:UA-CLine-888,0
PMC2978746,in131from16to20,cellosaurus:CVCL_0062,0
PMC2978746,in131from16to20,cellosaurus:CVCL_0417,0
PMC2978746,in131from16to20,cellosaurus:CVCL_0579,1
PMC2978746,in131from16to20,cellosaurus:CVCL_0594,0
PMC2978746,in131from16to20,cellosaurus:CVCL_0598,0
PMC2978746,in131from16to20,manual:EBPbeta1,0
PMC2978746,in131from16to20,taxonomy:10090,0
PMC2978746,in131from16to20,uaz:CL:0000235,0
PMC2978746,in131from16to20,uaz:CVCL_1870,0
PMC2978746,in131from16to20,uaz:UA-CLine-100087,0
PMC2978746,in131from22to27,cellosaurus:CVCL_0579,1
PMC2978746,in131from22to27,cellosaurus:CVCL_0598,0
PMC2978746,in131from22to27,manual:EBPbeta1,0
PMC2978746,in131from22to27,manual:EBPbeta2-cells,0
PMC2978746,in131from22to27,taxonomy:10090,0
PMC2978746,in131from22to27,tissuelist:TS-0591,0
PMC2978746,in131from22to27,tissuelist:TS-0595,0
PMC2978746,in131from22to27,uaz:CVCL_0598,0
PMC2978746,in131from22to27,uaz:CVCL_1870,0
PMC2978746,in131from22to27,uaz:CVCL_9115,0
PMC2978746,in131from22to27,uaz:UA-CLine-100087,0
PMC2978746,in131from5to6,cellosaurus:CVCL_0062,0
PMC2978746,in131from5to6,cellosaurus:CVCL_0417,0
PMC2978746,in131from5to6,cellosaurus:CVCL_0579,1
PMC2978746,in131from5to6,cellosaurus:CVCL_0598,0
PMC2978746,in131from5to6,manual:EBPbeta1,0
PMC2978746,in131from5to6,taxonomy:10090,0
PMC2978746,in131from5to6,taxonomy:31931,0
PMC2978746,in131from5to6,tissuelist:TS-0362,0
PMC2978746,in131from5to6,uaz:CVCL_0598,0
PMC2978746,in132from0to10,cellosaurus:CVCL_0579,1
PMC2978746,in132from0to10,cellosaurus:CVCL_0598,0
PMC2978746,in132from0to10,manual:EBPbeta1,0
PMC2978746,in132from0to10,tissuelist:TS-0591,0
PMC2978746,in132from0to10,tissuelist:TS-0923,0
PMC2978746,in132from0to10,uaz:CL:0000235,0
PMC2978746,in132from0to10,uaz:UA-CLine-100087,1
PMC2978746,in133from16to19,cellosaurus:CVCL_0579,1
PMC2978746,in133from16to19,cellosaurus:CVCL_0598,0
PMC2978746,in133from16to19,manual:EBPbeta1,0
PMC2978746,in133from16to19,tissuelist:TS-0362,0
PMC2978746,in133from16to19,tissuelist:TS-0591,0
PMC2978746,in133from16to19,tissuelist:TS-0595,0
PMC2978746,in133from16to19,uaz:CVCL_0598,0
PMC2978746,in133from16to19,uaz:CVCL_9115,0
PMC2978746,in133from2to4,cellosaurus:CVCL_0062,0
PMC2978746,in133from2to4,cellosaurus:CVCL_0579,1
PMC2978746,in133from2to4,cellosaurus:CVCL_0598,0
PMC2978746,in133from2to4,manual:EBPbeta1,0
PMC2978746,in133from2to4,taxonomy:10090,0
PMC2978746,in133from2to4,tissuelist:TS-0362,0
PMC2978746,in133from2to4,uaz:CL:0000763,0
PMC2978746,in133from2to4,uaz:CVCL_1870,0
PMC2978746,in133from2to4,uaz:CVCL_9115,0
PMC2978746,in133from2to4,uaz:UA-CLine-100087,0
PMC2978746,in13from3to7,cellosaurus:CVCL_0417,0
PMC2978746,in13from3to7,cellosaurus:CVCL_0579,0
PMC2978746,in13from3to7,cellosaurus:CVCL_0598,0
PMC2978746,in13from3to7,manual:EBPbeta1,0
PMC2978746,in13from3to7,taxonomy:10090,1
PMC2978746,in13from3to7,tissuelist:TS-0362,0
PMC2978746,in13from3to7,tissuelist:TS-0595,0
PMC2978746,in13from3to7,uaz:CVCL_0598,0
PMC2978746,in13from3to7,uaz:CVCL_1870,0
PMC2978746,in13from3to7,uaz:CVCL_9115,1
PMC2978746,in13from3to7,uaz:UA-CLine-100087,0
PMC2978746,in13from3to7,uberon:UBERON:0000483,0
PMC2978746,in140from2to4,cellosaurus:CVCL_0417,0
PMC2978746,in140from2to4,cellosaurus:CVCL_0598,0
PMC2978746,in140from2to4,manual:EBPbeta1,0
PMC2978746,in140from2to4,taxonomy:10090,0
PMC2978746,in140from2to4,taxonomy:10116,0
PMC2978746,in140from2to4,taxonomy:9606,0
PMC2978746,in140from2to4,tissuelist:TS-0362,0
PMC2978746,in140from2to4,tissuelist:TS-0591,0
PMC2978746,in140from2to4,tissuelist:TS-0923,0
PMC2978746,in140from2to4,uaz:CVCL_0598,0
PMC2978746,in140from2to4,uaz:UA-CLine-888,0
PMC2978746,in140from2to6,cellosaurus:CVCL_0062,0
PMC2978746,in140from2to6,cellosaurus:CVCL_0579,0
PMC2978746,in140from2to6,cellosaurus:CVCL_0598,0
PMC2978746,in140from2to6,manual:EBPbeta1,0
PMC2978746,in140from2to6,taxonomy:10090,0
PMC2978746,in140from2to6,tissuelist:TS-0591,0
PMC2978746,in140from2to6,tissuelist:TS-0923,0
PMC2978746,in140from2to6,uaz:CVCL_0598,0
PMC2978746,in140from2to6,uaz:CVCL_1870,0
PMC2978746,in140from2to6,uaz:CVCL_9115,0
PMC2978746,in140from2to6,uaz:UA-CLine-100087,0
PMC2978746,in140from2to6,uaz:UA-CLine-888,0
PMC2978746,in140from2to8,cellosaurus:CVCL_0062,0
PMC2978746,in140from2to8,cellosaurus:CVCL_0579,0
PMC2978746,in140from2to8,cellosaurus:CVCL_0598,0
PMC2978746,in140from2to8,cl:CL:2000042,0
PMC2978746,in140from2to8,manual:EBPbeta1,0
PMC2978746,in140from2to8,manual:EBPbeta1-cells,1
PMC2978746,in140from2to8,manual:EBPbeta2-cells,1
PMC2978746,in140from2to8,taxonomy:10090,0
PMC2978746,in140from2to8,taxonomy:9606,0
PMC2978746,in140from2to8,tissuelist:TS-0591,0
PMC2978746,in140from2to8,uaz:CVCL_0598,0
PMC2978746,in140from2to8,uaz:UA-CLine-100087,0
PMC2978746,in141from5to7,cellosaurus:CVCL_0062,0
PMC2978746,in141from5to7,cellosaurus:CVCL_0579,1
PMC2978746,in141from5to7,cellosaurus:CVCL_0598,0
PMC2978746,in141from5to7,manual:EBPbeta1,0
PMC2978746,in141from5to7,taxonomy:10090,0
PMC2978746,in141from5to7,taxonomy:31931,0
PMC2978746,in141from5to7,taxonomy:9606,0
PMC2978746,in141from5to7,tissuelist:TS-0362,0
PMC2978746,in141from5to7,tissuelist:TS-0595,0
PMC2978746,in141from5to7,tissuelist:TS-0934,0
PMC2978746,in141from5to7,uaz:UA-CLine-100087,0
PMC2978746,in141from5to7,uberon:UBERON:0000104,0
PMC2978746,in141from5to7,uberon:UBERON:0000483,0
PMC2978746,in142from30to31,cellosaurus:CVCL_0062,0
PMC2978746,in142from30to31,cellosaurus:CVCL_0417,0
PMC2978746,in142from30to31,cellosaurus:CVCL_0579,1
PMC2978746,in142from30to31,cellosaurus:CVCL_0598,0
PMC2978746,in142from30to31,manual:EBPbeta1,0
PMC2978746,in142from30to31,taxonomy:10116,0
PMC2978746,in142from30to31,taxonomy:9606,0
PMC2978746,in142from30to31,tissuelist:TS-0591,0
PMC2978746,in142from30to31,tissuelist:TS-0595,0
PMC2978746,in142from30to31,uaz:CL:0000235,0
PMC2978746,in142from30to31,uaz:CVCL_0598,0
PMC2978746,in142from30to31,uaz:CVCL_1870,0
PMC2978746,in143from11to12,cellosaurus:CVCL_0062,0
PMC2978746,in143from11to12,cellosaurus:CVCL_0579,1
PMC2978746,in143from11to12,cellosaurus:CVCL_0598,0
PMC2978746,in143from11to12,manual:EBPbeta1,0
PMC2978746,in143from11to12,tissuelist:TS-0595,0
PMC2978746,in143from11to12,uaz:CVCL_0598,0
PMC2978746,in143from11to12,uaz:UA-CLine-100087,0
PMC2978746,in143from3to12,cellosaurus:CVCL_0579,1
PMC2978746,in143from3to12,cellosaurus:CVCL_0598,0
PMC2978746,in143from3to12,manual:EBPbeta1,0
PMC2978746,in143from3to12,manual:EBPbeta1-cells,0
PMC2978746,in143from3to12,taxonomy:9606,0
PMC2978746,in143from3to12,tissuelist:TS-0591,0
PMC2978746,in143from3to12,tissuelist:TS-0595,0
PMC2978746,in143from3to12,uaz:CL:0000763,0
PMC2978746,in143from3to12,uaz:CVCL_0598,0
PMC2978746,in143from3to12,uaz:CVCL_1870,0
PMC2978746,in143from3to6,cellosaurus:CVCL_0062,0
PMC2978746,in143from3to6,cellosaurus:CVCL_0579,1
PMC2978746,in143from3to6,cellosaurus:CVCL_0598,0
PMC2978746,in143from3to6,manual:EBPbeta1,0
PMC2978746,in143from3to6,taxonomy:10116,0
PMC2978746,in143from3to6,taxonomy:31931,0
PMC2978746,in143from3to6,tissuelist:TS-0591,0
PMC2978746,in143from3to6,tissuelist:TS-0595,0
PMC2978746,in143from3to6,uaz:CVCL_0598,0
PMC2978746,in143from3to6,uaz:CVCL_1870,0
PMC2978746,in143from3to6,uaz:UA-CLine-100087,0
PMC2978746,in143from5to12,cellosaurus:CVCL_0062,0
PMC2978746,in143from5to12,cellosaurus:CVCL_0417,0
PMC2978746,in143from5to12,cellosaurus:CVCL_0579,1
PMC2978746,in143from5to12,cellosaurus:CVCL_0598,0
PMC2978746,in143from5to12,manual:EBPbeta1,0
PMC2978746,in143from5to12,manual:EBPbeta1-cells,0
PMC2978746,in143from5to12,taxonomy:10090,0
PMC2978746,in143from5to12,taxonomy:9606,0
PMC2978746,in143from5to12,tissuelist:TS-0595,0
PMC2978746,in143from5to12,tissuelist:TS-0934,0
PMC2978746,in143from5to12,uaz:CL:0000235,0
PMC2978746,in143from5to12,uaz:CVCL_1870,0
PMC2978746,in143from5to12,uaz:CVCL_9115,0
PMC2978746,in143from5to12,uaz:UA-CLine-100087,0
PMC2978746,in143from5to12,uaz:UA-CLine-888,0
PMC2978746,in143from5to6,cellosaurus:CVCL_0062,0
PMC2978746,in143from5to6,cellosaurus:CVCL_0417,0
PMC2978746,in143from5to6,cellosaurus:CVCL_0579,1
PMC2978746,in143from5to6,cellosaurus:CVCL_0598,0
PMC2978746,in143from5to6,cl:CL:2000042,0
PMC2978746,in143from5to6,manual:EBPbeta1,0
PMC2978746,in143from5to6,taxonomy:10090,0
PMC2978746,in143from5to6,taxonomy:31931,0
PMC2978746,in143from5to6,tissuelist:TS-0362,0
PMC2978746,in143from5to6,tissuelist:TS-0591,0
PMC2978746,in143from5to6,tissuelist:TS-0593,0
PMC2978746,in143from5to6,tissuelist:TS-0934,0
PMC2978746,in143from5to6,uaz:CL:0000763,0
PMC2978746,in143from5to6,uaz:CVCL_0598,0
PMC2978746,in143from5to6,uaz:CVCL_1870,0
PMC2978746,in143from5to6,uaz:UA-CLine-100087,0
PMC2978746,in147from20to22,cellosaurus:CVCL_0417,0
PMC2978746,in147from20to22,cellosaurus:CVCL_0579,0
PMC2978746,in147from20to22,cellosaurus:CVCL_0598,1
PMC2978746,in147from20to22,manual:EBPbeta1,0
PMC2978746,in147from20to22,manual:EBPbeta1-cells,1
PMC2978746,in147from20to22,tissuelist:TS-0362,0
PMC2978746,in147from20to22,tissuelist:TS-0591,0
PMC2978746,in147from20to22,uaz:CVCL_9115,0
PMC2978746,in147from20to22,uaz:UA-CLine-100087,0
PMC2978746,in147from20to22,uberon:UBERON:0000104,0
PMC2978746,in147from20to24,cellosaurus:CVCL_0579,0
PMC2978746,in147from20to24,cellosaurus:CVCL_0594,0
PMC2978746,in147from20to24,cellosaurus:CVCL_0598,1
PMC2978746,in147from20to24,manual:EBPbeta1,0
PMC2978746,in147from20to24,manual:EBPbeta1-cells,1
PMC2978746,in147from20to24,tissuelist:TS-0362,0
PMC2978746,in147from20to24,uaz:CVCL_0598,0
PMC2978746,in147from20to24,uaz:UA-CLine-888,0
PMC2978746,in147from4to8,cellosaurus:CVCL_0417,0
PMC2978746,in147from4to8,cellosaurus:CVCL_0579,0
PMC2978746,in147from4to8,cellosaurus:CVCL_0598,1
PMC2978746,in147from4to8,manual:EBPbeta1,0
PMC2978746,in147from4to8,taxonomy:10090,0
PMC2978746,in147from4to8,taxonomy:10116,0
PMC2978746,in147from4to8,taxonomy:9606,0
PMC2978746,in147from4to8,tissuelist:TS-0591,0
PMC2978746,in147from4to8,tissuelist:TS-0923,0
PMC2978746,in147from4to8,uaz:CVCL_0598,0
PMC2978746,in147from4to8,uaz:CVCL_1870,0
PMC2978746,in147from4to8,uaz:UA-CLine-100087,0
PMC2978746,in147from6to8,cellosaurus:CVCL_0062,0
PMC2978746,in147from6to8,cellosaurus:CVCL_0598,0
PMC2978746,in147from6to8,manual:EBPbeta1,0
PMC2978746,in147from6to8,uaz:CL:0000235,0
PMC2978746,in147from6to8,uaz:CVCL_0598,0
PMC2978746,in147from6to8,uaz:CVCL_9115,0
PMC2978746,in147from6to8,uaz:UA-CLine-100087,0
PMC2978746,in148from2to3,cellosaurus:CVCL_0579,0
PMC2978746,in148from2to3,cellosaurus:CVCL_0594,0
PMC2978746,in148from2to3,cellosaurus:CVCL_0598,1
PMC2978746,in148from2to3,manual:EBPbeta1,0
PMC2978746,in148from2to3,manual:EBPbeta1-cells,1
PMC2978746,in148from2to3,taxonomy:10090,0
PMC2978746,in148from2to3,taxonomy:31931,0
PMC2978746,in148from2to3,tissuelist:TS-0591,0
PMC2978746,in148from2to3,tissuelist:TS-0593,0
PMC2978746,in148from2to3,uaz:CL:0000235,0
PMC2978746,in148from2to3,uaz:CL:0000763,0
PMC2978746,in148from2to3,uaz:CVCL_0598,0
PMC2978746,in148from2to3,uaz:CVCL_1870,0
PMC2978746,in148from2to3,uaz:CVCL_9115,0
PMC2978746,in148from2to3,uaz:UA-CLine-100087,0
PMC2978746,in149from6to10,cellosaurus:CVCL_0062,0
PMC2978746,in149from6to10,cellosaurus:CVCL_0598,0
PMC2978746,in149from6to10,manual:EBPbeta1,0
PMC2978746,in149from6to10,tissuelist:TS-0362,0
PMC2978746,in149from6to10,tissuelist:TS-0591,0
PMC2978746,in149from6to10,tissuelist:TS-0934,0
PMC2978746,in149from6to10,uaz:CVCL_0598,0
PMC2978746,in149from6to10,uaz:CVCL_1870,1
PMC2978746,in149from6to10,uaz:CVCL_9115,0
PMC2978746,in149from6to10,uaz:UA-CLine-100087,0
PMC2978746,in149from6to10,uberon:UBERON:0000483,1
PMC2978746,in149from8to10,cellosaurus:CVCL_0062,0
PMC2978746,in149from8to10,cellosaurus:CVCL_0598,0
PMC2978746,in149from8to10,manual:EBPbeta1,0
PMC2978746,in149from8to10,taxonomy:10090,0
PMC2978746,in149from8to10,taxonomy:10116,0
PMC2978746,in149from8to10,tissuelist:TS-0591,0
PMC2978746,in149from8to10,uaz:CVCL_0598,0
PMC2978746,in149from8to10,uaz:CVCL_1870,1
PMC2978746,in149from8to10,uaz:CVCL_9115,0
PMC2978746,in149from8to10,uaz:UA-CLine-100087,0
PMC2978746,in149from8to10,uberon:UBERON:0000483,1
PMC2978746,in151from0to2,cellosaurus:CVCL_0062,1
PMC2978746,in151from0to2,cellosaurus:CVCL_0417,1
PMC2978746,in151from0to2,cellosaurus:CVCL_0579,0
PMC2978746,in151from0to2,cellosaurus:CVCL_0594,0
PMC2978746,in151from0to2,cellosaurus:CVCL_0598,0
PMC2978746,in151from0to2,manual:EBPbeta1,0
PMC2978746,in151from0to2,taxonomy:10090,0
PMC2978746,in151from0to2,tissuelist:TS-0591,1
PMC2978746,in151from0to2,uaz:CVCL_0598,0
PMC2978746,in151from0to2,uaz:CVCL_1870,0
PMC2978746,in151from0to4,cellosaurus:CVCL_0062,1
PMC2978746,in151from0to4,cellosaurus:CVCL_0417,1
PMC2978746,in151from0to4,cellosaurus:CVCL_0598,0
PMC2978746,in151from0to4,cl:CL:2000042,0
PMC2978746,in151from0to4,manual:EBPbeta1,0
PMC2978746,in151from0to4,taxonomy:10090,0
PMC2978746,in151from0to4,tissuelist:TS-0591,1
PMC2978746,in151from0to4,uaz:CVCL_0598,0
PMC2978746,in151from20to23,cellosaurus:CVCL_0062,0
PMC2978746,in151from20to23,cellosaurus:CVCL_0417,0
PMC2978746,in151from20to23,cellosaurus:CVCL_0579,0
PMC2978746,in151from20to23,cellosaurus:CVCL_0598,1
PMC2978746,in151from20to23,manual:EBPbeta1,0
PMC2978746,in151from20to23,taxonomy:9606,0
PMC2978746,in151from20to23,tissuelist:TS-0591,0
PMC2978746,in151from20to23,tissuelist:TS-0923,0
PMC2978746,in151from20to23,uaz:CVCL_0598,0
PMC2978746,in151from20to23,uaz:CVCL_9115,0
PMC2978746,in151from22to23,cellosaurus:CVCL_0417,0
PMC2978746,in151from22to23,cellosaurus:CVCL_0579,0
PMC2978746,in151from22to23,cellosaurus:CVCL_0598,1
PMC2978746,in151from22to23,manual:EBPbeta1,0
PMC2978746,in151from22to23,taxonomy:10090,0
PMC2978746,in151from22to23,tissuelist:TS-0923,0
PMC2978746,in151from22to23,uaz:CL:0002327,0
PMC2978746,in151from22to23,uaz:CVCL_0598,0
PMC2978746,in151from22to23,uaz:CVCL_1870,0
PMC2978746,in151from22to23,uaz:CVCL_9115,0
PMC2978746,in151from22to23,uaz:UA-CLine-100087,0
PMC2978746,in151from22to23,uberon:UBERON:0000483,0
PMC2978746,in152from15to17,cellosaurus:CVCL_0062,1
PMC2978746,in152from15to17,cellosaurus:CVCL_0417,1
PMC2978746,in152from15to17,cellosaurus:CVCL_0579,0
PMC2978746,in152from15to17,cellosaurus:CVCL_0598,0
PMC2978746,in152from15to17,manual:EBPbeta1,0
PMC2978746,in152from15to17,manual:EBPbeta1-cells,1
PMC2978746,in152from15to17,taxonomy:10090,0
PMC2978746,in152from15to17,taxonomy:9606,0
PMC2978746,in152from15to17,tissuelist:TS-0593,0
PMC2978746,in152from15to17,tissuelist:TS-0595,0
PMC2978746,in152from15to17,uaz:CVCL_0598,0
PMC2978746,in152from15to17,uaz:UA-CLine-100087,0
PMC2978746,in152from15to19,cellosaurus:CVCL_0062,1
PMC2978746,in152from15to19,cellosaurus:CVCL_0417,1
PMC2978746,in152from15to19,cellosaurus:CVCL_0579,0
PMC2978746,in152from15to19,cellosaurus:CVCL_0598,0
PMC2978746,in152from15to19,manual:EBPbeta1,0
PMC2978746,in152from15to19,manual:EBPbeta1-cells,1
PMC2978746,in152from15to19,tissuelist:TS-0591,0
PMC2978746,in152from15to19,tissuelist:TS-0595,0
PMC2978746,in152from15to19,tissuelist:TS-0923,0
PMC2978746,in152from15to19,uaz:CVCL_0598,0
PMC2978746,in152from15to19,uaz:CVCL_1870,0
PMC2978746,in152from15to19,uaz:CVCL_9115,0
PMC2978746,in152from15to19,uaz:UA-CLine-100087,0
PMC2978746,in152from15to19,uaz:UA-CLine-888,0
PMC2978746,in154from0to2,cellosaurus:CVCL_0417,0
PMC2978746,in154from0to2,cellosaurus:CVCL_0579,0
PMC2978746,in154from0to2,cellosaurus:CVCL_0598,0
PMC2978746,in154from0to2,manual:EBPbeta1,0
PMC2978746,in154from0to2,taxonomy:9606,0
PMC2978746,in154from0to2,tissuelist:TS-0591,1
PMC2978746,in154from0to2,uaz:UA-CLine-100087,0
PMC2978746,in154from0to2,uberon:UBERON:0000483,0
PMC2978746,in155from21to24,cellosaurus:CVCL_0417,0
PMC2978746,in155from21to24,cellosaurus:CVCL_0579,0
PMC2978746,in155from21to24,cellosaurus:CVCL_0598,1
PMC2978746,in155from21to24,cl:CL:2000042,0
PMC2978746,in155from21to24,manual:EBPbeta1,0
PMC2978746,in155from21to24,manual:EBPbeta1-cells,1
PMC2978746,in155from21to24,taxonomy:10090,0
PMC2978746,in155from21to24,taxonomy:9606,0
PMC2978746,in155from21to24,tissuelist:TS-0362,0
PMC2978746,in155from21to24,tissuelist:TS-0591,0
PMC2978746,in155from21to24,uaz:CVCL_1870,0
PMC2978746,in155from21to24,uberon:UBERON:0000483,0
PMC2978746,in155from23to24,cellosaurus:CVCL_0579,0
PMC2978746,in155from23to24,cellosaurus:CVCL_0598,1
